,ensg_id,display_name,atlas_name,function_name,UniprotID
368,ENSG00000102078,SLC25A14,Intracellular and membrane,Transport,O95258
369,ENSG00000102104,RS1,Secreted in other tissues,Cell adhesion,c("O15537", "Q15695")
370,ENSG00000102109,PCSK1N,Secreted to blood,Neuropeptide,Q9UHG2
371,ENSG00000102158,MAGT1,Intracellular and membrane,Transport,Q9H0U3
372,ENSG00000102226,USP11,Intracellular and membrane,Enzyme,P51784
373,ENSG00000102245,CD40LG,Secreted to blood,Cytokine,P29965
374,ENSG00000102265,TIMP1,Secreted to blood,Growth factor,P01033
375,ENSG00000102313,ITIH6,Secreted to blood,Enzyme inhibitor,Q6UXX5
376,ENSG00000102359,SRPX2,Secreted to blood,Cell adhesion,O60687
377,ENSG00000102393,GLA,Intracellular and membrane,Enzyme,c("P06280", "Q9UHE5")
378,ENSG00000102524,TNFSF13B,Secreted to blood,Cytokine,Q9Y275
379,ENSG00000102575,ACP5,Intracellular and membrane,Enzyme,P13686
380,ENSG00000102580,DNAJC3,Intracellular and membrane,Defense,Q13217
381,ENSG00000102595,UGGT2,Intracellular and membrane,Enzyme,Q9NYU1
382,ENSG00000102678,FGF9,Secreted in other tissues,Growth factor,P31371
383,ENSG00000102755,FLT1,Secreted to blood,Receptor,P17948
384,ENSG00000102760,RGCC,Intracellular and membrane,Other,Q9H4X1
385,ENSG00000102805,CLN5,Intracellular and membrane,No annotated function,O75503
386,ENSG00000102837,OLFM4,Secreted to digestive system,Cell adhesion,Q6UX06
387,ENSG00000102854,MSLN,Intracellular and membrane,Cell adhesion,Q13421
388,ENSG00000102924,CBLN1,Secreted in brain,No annotated function,P23435
389,ENSG00000102962,CCL22,Secreted to blood,Chemokine,O00626
390,ENSG00000102970,CCL17,Secreted to blood,Chemokine,Q92583
391,ENSG00000103023,PRSS54,Secreted in male reproductive system,Other,Q6PEW0
392,ENSG00000103024,NME3,Intracellular and membrane,Enzyme,Q13232
393,ENSG00000103066,PLA2G15,Intracellular and membrane,Enzyme,Q8NCC3
394,ENSG00000103175,WFDC1,Secreted to extracellular matrix,Enzyme inhibitor,Q9HC57
395,ENSG00000103196,CRISPLD2,Secreted to blood,No annotated function,Q9H0B8
396,ENSG00000103260,METRN,Secreted in brain,Developmental protein,Q9UJH8
397,ENSG00000103310,ZP2,Secreted in female reproductive system,Receptor,Q05996
398,ENSG00000103355,PRSS33,Secreted to blood,Enzyme,Q8NF86
399,ENSG00000103365,GGA2,Intracellular and membrane,Transport,Q9UJY4
400,ENSG00000103485,QPRT,Intracellular and membrane,Enzyme,Q15274
401,ENSG00000103489,XYLT1,Secreted to blood,Enzyme,Q86Y38
402,ENSG00000103495,MAZ,Intracellular and membrane,Transcription,P56270
403,ENSG00000103642,LACTB,Intracellular and membrane,Enzyme,P83111
404,ENSG00000103811,CTSH,Intracellular and membrane,Enzyme,P09668
405,ENSG00000103888,CEMIP,Secreted in other tissues,Enzyme,Q8WUJ3
406,ENSG00000103978,TMEM87A,Intracellular and membrane,No annotated function,Q8NBN3
407,ENSG00000104112,SCG3,Secreted in brain,No annotated function,Q8WXD2
408,ENSG00000104213,PDGFRL,Secreted - unknown location,No annotated function,Q15198
409,ENSG00000104324,CPQ,Secreted to blood,Enzyme,Q9Y646
410,ENSG00000104332,SFRP1,Secreted in other tissues,Developmental protein,Q8N474
411,ENSG00000104368,PLAT,Secreted to blood,Enzyme,P00750
412,ENSG00000104371,DKK4,Secreted in other tissues,Developmental protein,Q9UBT3
413,ENSG00000104413,ESRP1,Intracellular and membrane,Other,Q6NXG1
414,ENSG00000104415,CCN4,Secreted to extracellular matrix,Cell adhesion,O95388
415,ENSG00000104432,IL7,Secreted to blood,Interleukin,P13232
416,ENSG00000104499,GML,Intracellular and membrane,No annotated function,Q99445
417,ENSG00000104518,GSDMD,Intracellular and membrane,Immunity,P57764
418,ENSG00000104679,R3HCC1,Intracellular and membrane,NULL,Q9Y3T6
419,ENSG00000104691,UBXN8,Intracellular and membrane,No annotated function,O00124
420,ENSG00000104760,FGL1,Secreted to blood,No annotated function,Q08830
421,ENSG00000104763,ASAH1,Intracellular and membrane,Enzyme,Q13510
422,ENSG00000104774,MAN2B1,Intracellular and membrane,Enzyme,O00754
423,ENSG00000104804,TULP2,Secreted in male reproductive system,No annotated function,O00295
424,ENSG00000104805,NUCB1,Secreted to blood,Other,Q02818
425,ENSG00000104818,CGB2,Secreted in other tissues,No annotated function,Q6NT52
426,ENSG00000104826,LHB,Secreted to blood,Hormone,P01229
427,ENSG00000104827,CGB3,Secreted to blood,Hormone,P0DN86
428,ENSG00000104899,AMH,Secreted to blood,Growth factor,P03971
429,ENSG00000104901,DKKL1,Secreted in male reproductive system,No annotated function,Q9UK85
430,ENSG00000104918,RETN,Secreted to blood,Hormone,Q9HD89
431,ENSG00000104921,FCER2,Secreted to blood,Receptor,P06734
432,ENSG00000104938,CLEC4M,Intracellular and membrane,Receptor,Q9H2X3
433,ENSG00000104951,IL4I1,Secreted to blood,Enzyme,Q96RQ9
434,ENSG00000104972,LILRB1,Intracellular and membrane,No annotated function,Q8NHL6
435,ENSG00000105088,OLFM2,Secreted in other tissues,No annotated function,O95897
436,ENSG00000105131,EPHX3,Intracellular and membrane,Enzyme,Q9H6B9
437,ENSG00000105220,GPI,Secreted to blood,Cytokine,P06744
438,ENSG00000105246,EBI3,Secreted to blood,Cytokine,Q14213
439,ENSG00000105329,TGFB1,Secreted to blood,Growth factor,P01137
440,ENSG00000105371,ICAM4,Intracellular and membrane,Cell adhesion,Q14773
441,ENSG00000105388,CEACAM5,Intracellular and membrane,Cell adhesion,P06731
442,ENSG00000105426,PTPRS,Secreted - unknown location,Receptor,Q13332
443,ENSG00000105472,CLEC11A,Secreted in other tissues,Growth factor,Q9Y240
444,ENSG00000105492,SIGLEC6,Secreted to blood,Cell adhesion,O43699
445,ENSG00000105550,FGF21,Secreted to blood,Growth factor,Q9NSA1
446,ENSG00000105612,DNASE2,Intracellular and membrane,Developmental protein,O00115
447,ENSG00000105664,COMP,Secreted to extracellular matrix,Cell adhesion,P49747
448,ENSG00000105697,HAMP,Secreted to blood,Hormone,P81172
449,ENSG00000105711,SCN1B,Secreted in other tissues,Transport,Q07699
450,ENSG00000105825,TFPI2,Secreted to extracellular matrix,Blood coagulation,P48307
451,ENSG00000105835,NAMPT,Secreted to blood,Cytokine,P43490
452,ENSG00000105852,PON3,Secreted to blood,Enzyme,Q15166
453,ENSG00000105854,PON2,Secreted to blood,Enzyme,Q15165
454,ENSG00000105894,PTN,Secreted to blood,Growth factor,P21246
455,ENSG00000105954,NPVF,Secreted in other tissues,Neuropeptide,Q9HCQ7
456,ENSG00000105976,MET,Secreted to blood,Receptor,P08581
457,ENSG00000105989,WNT2,Secreted to extracellular matrix,Developmental protein,P09544
458,ENSG00000106003,LFNG,Intracellular and membrane,Developmental protein,Q8NES3
459,ENSG00000106066,CPVL,Intracellular and membrane,Enzyme,Q9H3G5
460,ENSG00000106080,FKBP14,Intracellular and membrane,Enzyme,Q9NWM8
461,ENSG00000106089,STX1A,Intracellular and membrane,Transport,Q16623
462,ENSG00000106105,GARS1,Intracellular and membrane,Enzyme,P41250
463,ENSG00000106113,CRHR2,Secreted - unknown location,Receptor,Q13324
464,ENSG00000106123,EPHB6,Intracellular and membrane,No annotated function,O15197
465,ENSG00000106128,GHRHR,Intracellular and membrane,Receptor,Q02643
466,ENSG00000106178,CCL24,Secreted to blood,Chemokine,O00175
467,ENSG00000106236,NPTX2,Secreted to blood,No annotated function,P47972
468,ENSG00000106278,PTPRZ1,Secreted in brain,Enzyme,P23471
469,ENSG00000106333,PCOLCE,Secreted to extracellular matrix,No annotated function,Q15113
470,ENSG00000106366,SERPINE1,Secreted to blood,Enzyme inhibitor,P05121
471,ENSG00000106397,PLOD3,Secreted to extracellular matrix,Enzyme,O60568
472,ENSG00000106483,SFRP4,Secreted in female reproductive system,Developmental protein,Q6FHJ7
473,ENSG00000106484,MEST,Intracellular and membrane,Enzyme,Q5EB52
474,ENSG00000106538,RARRES2,Secreted to blood,Other,Q99969
475,ENSG00000106541,AGR2,Intracellular and membrane,No annotated function,O95994
476,ENSG00000106591,MRPL32,Intracellular and membrane,Other,c("Q6P1L8", "Q9BYC8")
477,ENSG00000106624,AEBP1,Secreted - unknown location,Transcription,Q8IUX7
478,ENSG00000106638,TBL2,Secreted in male reproductive system,No annotated function,Q9Y4P3
479,ENSG00000106714,CNTNAP3,Intracellular and membrane,Cell adhesion,Q9BZ76
480,ENSG00000106799,TGFBR1,Intracellular and membrane,Receptor,P36897
481,ENSG00000106804,C5,Secreted to blood,Complement pathway,P01031
482,ENSG00000106809,OGN,Secreted in other tissues,Growth factor,P20774
483,ENSG00000106819,ASPN,Secreted to extracellular matrix,Other,Q9BXN1
484,ENSG00000106823,ECM2,Secreted to extracellular matrix,No annotated function,O94769
485,ENSG00000106868,SUSD1,Intracellular and membrane,No annotated function,Q6UWL2
486,ENSG00000106927,AMBP,Secreted to blood,Enzyme inhibitor,P02760
487,ENSG00000107014,RLN2,Secreted to blood,Hormone,P04090
488,ENSG00000107018,RLN1,Secreted to blood,Hormone,P04808
489,ENSG00000107159,CA9,Intracellular and membrane,Enzyme,Q16790
490,ENSG00000107249,GLIS3,Intracellular and membrane,Transcription,Q8NEA6
491,ENSG00000107317,PTGDS,Secreted to blood,Transport,P41222
492,ENSG00000107562,CXCL12,Secreted to blood,Chemokine,P48061
493,ENSG00000107566,ERLIN1,Intracellular and membrane,Other,O75477
494,ENSG00000107611,CUBN,Intracellular and membrane,Receptor,O60494
495,ENSG00000107742,SPOCK2,Secreted to blood,No annotated function,Q92563
496,ENSG00000107789,MINPP1,Intracellular and membrane,Enzyme,Q9UNW1
497,ENSG00000107798,LIPA,Intracellular and membrane,Enzyme,P38571
498,ENSG00000107821,KAZALD1,Secreted to extracellular matrix,Developmental protein,Q96I82
499,ENSG00000107831,FGF8,Secreted in other tissues,Growth factor,P55075
500,ENSG00000107984,DKK1,Secreted in other tissues,Developmental protein,O94907
501,ENSG00000108064,TFAM,Intracellular and membrane,Transcription,Q00059
502,ENSG00000108231,LGI1,Secreted in brain,No annotated function,O95970
503,ENSG00000108242,CYP2C18,Intracellular and membrane,Enzyme,P33260
504,ENSG00000108342,CSF3,Secreted to blood,Cytokine,P09919
505,ENSG00000108379,WNT3,Secreted to extracellular matrix,Developmental protein,P56703
506,ENSG00000108474,PIGL,Intracellular and membrane,Enzyme,Q9Y2B2
507,ENSG00000108561,C1QBP,Secreted to blood,Complement pathway,Q07021
508,ENSG00000108641,B9D1,Intracellular and membrane,Other,Q9UPM9
509,ENSG00000108679,LGALS3BP,Secreted to blood,Cell adhesion,Q08380
510,ENSG00000108688,CCL7,Secreted to blood,Chemokine,P80098
511,ENSG00000108691,CCL2,Secreted to blood,Chemokine,P13500
512,ENSG00000108700,CCL8,Secreted to blood,Chemokine,P80075
513,ENSG00000108702,CCL1,Secreted to blood,Chemokine,P22362
514,ENSG00000108784,NAGLU,Intracellular and membrane,Enzyme,P54802
515,ENSG00000108821,COL1A1,Secreted to extracellular matrix,No annotated function,P02452
516,ENSG00000108823,SGCA,Intracellular and membrane,No annotated function,Q16586
517,ENSG00000108826,MRPL27,Intracellular and membrane,Other,c("Q8IXM3", "Q9P0M9")
518,ENSG00000108849,PPY,Secreted to blood,Hormone,P01298
519,ENSG00000108950,FAM20A,Secreted in other tissues,Other,Q96MK3
520,ENSG00000109072,VTN,Secreted to blood,Cell adhesion,P04004
521,ENSG00000109099,PMP22,Intracellular and membrane,NULL,Q01453
522,ENSG00000109205,ODAM,Intracellular and membrane,Other,A1E959
523,ENSG00000109208,SMR3A,Secreted to digestive system,No annotated function,Q99954
524,ENSG00000109255,NMU,Secreted in other tissues,Neuropeptide,P48645
525,ENSG00000109272,PF4V1,Secreted to blood,Cytokine,P10720
526,ENSG00000109471,IL2,Secreted to blood,Interleukin,P60568
527,ENSG00000109472,CPE,Intracellular and membrane,Enzyme,P16870
528,ENSG00000109610,SOD3,Secreted to blood,Enzyme,P08294
529,ENSG00000109625,CPZ,Secreted to extracellular matrix,Enzyme,Q66K79
530,ENSG00000109743,BST1,Intracellular and membrane,Enzyme,Q10588
531,ENSG00000109758,HGFAC,Secreted to blood,Enzyme,Q04756
532,ENSG00000109846,CRYAB,Intracellular and membrane,NULL,P02511
533,ENSG00000109861,CTSC,Intracellular and membrane,Enzyme,P53634
534,ENSG00000109927,TECTA,Secreted in other tissues,Other,O75443
535,ENSG00000109956,B3GAT1,Secreted in brain,Enzyme,Q9P2W7
536,ENSG00000110013,SIAE,Intracellular and membrane,Enzyme,Q9HAT2
537,ENSG00000110046,ATG2A,Intracellular and membrane,Other,Q2TAZ0
538,ENSG00000110080,ST3GAL4,Intracellular and membrane,Enzyme,Q11206
539,ENSG00000110169,HPX,Secreted to blood,Transport,P02790
540,ENSG00000110195,FOLR1,Secreted to blood,Receptor,P15328
541,ENSG00000110203,FOLR3,Secreted to blood,Receptor,P41439
542,ENSG00000110243,APOA5,Secreted to blood,Apolipoprotein,Q6Q788
543,ENSG00000110244,APOA4,Secreted to blood,Apolipoprotein,P06727
544,ENSG00000110245,APOC3,Secreted to blood,Apolipoprotein,P02656
545,ENSG00000110400,NECTIN1,Secreted in other tissues,Receptor,Q15223
546,ENSG00000110484,SCGB2A2,Secreted in female reproductive system,No annotated function,Q13296
547,ENSG00000110492,MDK,Secreted to blood,Growth factor,P21741
548,ENSG00000110680,CALCA,Secreted to blood,Hormone,P06881
549,ENSG00000110717,NDUFS8,Intracellular and membrane,Transport,O00217
550,ENSG00000110799,VWF,Secreted to blood,Blood coagulation,P04275
551,ENSG00000110811,P3H3,Intracellular and membrane,Enzyme,Q8IVL6
552,ENSG00000110852,CLEC2B,Intracellular and membrane,No annotated function,Q92478
553,ENSG00000110887,DAO,Intracellular and membrane,Enzyme,P14920
554,ENSG00000110944,IL23A,Secreted to blood,Interleukin,Q9NPF7
555,ENSG00000111186,WNT5B,Secreted to extracellular matrix,Developmental protein,Q9H1J7
556,ENSG00000111215,PRR4,Secreted to digestive system,No annotated function,c("Q96NY8", "Q16378")
557,ENSG00000111241,FGF6,Secreted in other tissues,Growth factor,P10767
558,ENSG00000111305,GSG1,Intracellular and membrane,No annotated function,Q2KHT4
559,ENSG00000111339,ART4,Secreted to blood,Enzyme,c("Q93070", "Q9ULX3")
560,ENSG00000111341,MGP,Secreted to blood,Developmental protein,P08493
561,ENSG00000111405,ENDOU,Secreted in other tissues,Enzyme,P21128
562,ENSG00000111412,SPRING1,Intracellular and membrane,No annotated function,Q9H741
563,ENSG00000111536,IL26,Secreted to blood,Interleukin,Q9NPH9
564,ENSG00000111537,IFNG,Secreted to blood,Interferon,P01579
565,ENSG00000111644,ACRBP,Secreted in male reproductive system,No annotated function,Q8NEB7
566,ENSG00000111696,NT5DC3,Secreted - unknown location,Enzyme,Q86UY8
567,ENSG00000111707,SUDS3,Intracellular and membrane,Transcription,Q9H7L9
568,ENSG00000111799,COL12A1,Secreted to extracellular matrix,Cell adhesion,Q99715
569,ENSG00000111802,TDP2,Intracellular and membrane,Enzyme,O95551
570,ENSG00000111817,DSE,Intracellular and membrane,Enzyme,Q9UL01
571,ENSG00000112041,TULP1,Intracellular and membrane,Other,O00294
572,ENSG00000112115,IL17A,Secreted to blood,Interleukin,Q16552
573,ENSG00000112116,IL17F,Secreted to blood,Interleukin,Q96PD4
574,ENSG00000112139,MDGA1,Intracellular and membrane,Developmental protein,Q8NFP4
575,ENSG00000112175,BMP5,Secreted - unknown location,Cytokine,P22003
576,ENSG00000112280,COL9A1,Secreted to extracellular matrix,No annotated function,P20849
577,ENSG00000112293,GPLD1,Secreted to blood,Enzyme,P80108
578,ENSG00000112299,VNN1,Intracellular and membrane,Enzyme,O95497
579,ENSG00000112514,CUTA,Secreted to blood,No annotated function,O60888
580,ENSG00000112562,SMOC2,Secreted to extracellular matrix,No annotated function,Q9H3U7
581,ENSG00000112651,MRPL2,Intracellular and membrane,Other,c("Q5T653", "Q9BZE1")
582,ENSG00000112655,PTK7,Secreted to blood,Receptor,Q13308
583,ENSG00000112706,IMPG1,Secreted in other tissues,Receptor,Q17R60
584,ENSG00000112715,VEGFA,Secreted to blood,Growth factor,P15692
585,ENSG00000112761,CCN6,Secreted to extracellular matrix,Growth factor,O95389
586,ENSG00000112769,LAMA4,Secreted to extracellular matrix,Cell adhesion,Q16363
587,ENSG00000112796,ENPP5,Intracellular and membrane,Enzyme,Q9UJA9
588,ENSG00000112799,LY86,Secreted to blood,Immunity,O95711
589,ENSG00000112812,PRSS16,Secreted in other tissues,Enzyme,Q9NQE7
590,ENSG00000112855,HARS2,Intracellular and membrane,Enzyme,c("P49590", "Q8TEA8")
591,ENSG00000112936,C7,Secreted to blood,Complement pathway,P10643
592,ENSG00000112964,GHR,Secreted to blood,Receptor,P10912
593,ENSG00000113070,HBEGF,Secreted to blood,Growth factor,Q99075
594,ENSG00000113083,LOX,Secreted to extracellular matrix,Enzyme,P28300
595,ENSG00000113088,GZMK,Secreted to blood,Enzyme,P49863
596,ENSG00000113140,SPARC,Secreted to blood,No annotated function,P09486
597,ENSG00000113273,ARSB,Intracellular and membrane,Enzyme,P15848
598,ENSG00000113296,THBS4,Secreted to extracellular matrix,Growth factor,P35443
599,ENSG00000113302,IL12B,Secreted to blood,Interleukin,P29460
600,ENSG00000113318,MSH3,Intracellular and membrane,Other,P20585
601,ENSG00000113391,FAM172A,Intracellular and membrane,Other,Q8WUF8
602,ENSG00000113441,LNPEP,Intracellular and membrane,Enzyme,Q9UIQ6
603,ENSG00000113494,PRLR,Intracellular and membrane,Receptor,P16471
604,ENSG00000113520,IL4,Secreted to blood,Interleukin,P05112
605,ENSG00000113525,IL5,Secreted to blood,Interleukin,P05113
606,ENSG00000113532,ST8SIA4,Intracellular and membrane,Enzyme,Q92187
607,ENSG00000113555,PCDH12,Secreted to blood,Cell adhesion,Q9NPG4
608,ENSG00000113569,NUP155,Intracellular and membrane,Transport,O75694
609,ENSG00000113578,FGF1,Secreted in other tissues,Growth factor,P05230
610,ENSG00000113594,LIFR,Intracellular and membrane,Receptor,P42702
611,ENSG00000113600,C9,Secreted to blood,Complement pathway,P02748
612,ENSG00000113739,STC2,Secreted in other tissues,Hormone,O76061
613,ENSG00000113805,CNTN3,Intracellular and membrane,Cell adhesion,Q9P232
614,ENSG00000113889,KNG1,Secreted to blood,Blood coagulation,P01042
615,ENSG00000113905,HRG,Secreted to blood,Blood coagulation,P04196
616,ENSG00000114054,PCCB,Intracellular and membrane,Enzyme,P05166
617,ENSG00000114200,BCHE,Secreted to blood,Enzyme,P06276
618,ENSG00000114204,SERPINI2,Secreted to digestive system,Enzyme inhibitor,O75830
619,ENSG00000114251,WNT5A,Secreted to extracellular matrix,Developmental protein,P41221
620,ENSG00000114270,COL7A1,Secreted to extracellular matrix,Cell adhesion,Q02388
621,ENSG00000114378,HYAL1,Secreted to blood,Enzyme,Q12794
622,ENSG00000114948,ADAM23,Secreted in brain,Cell adhesion,c("O75077", "Q9UKQ2")
623,ENSG00000115008,IL1A,Secreted to blood,Interleukin,P01583
624,ENSG00000115009,CCL20,Secreted to blood,Chemokine,P78556
625,ENSG00000115041,KCNIP3,Intracellular and membrane,Transport,Q9Y2W7
626,ENSG00000115138,POMC,Secreted to blood,Hormone,P01189
627,ENSG00000115159,GPD2,Intracellular and membrane,Enzyme,P43304
628,ENSG00000115226,FNDC4,Intracellular and membrane,No annotated function,Q9H6D8
629,ENSG00000115232,ITGA4,Intracellular and membrane,Receptor,P13612
630,ENSG00000115263,GCG,Secreted to blood,Hormone,P01275
631,ENSG00000115318,LOXL3,Secreted to extracellular matrix,Enzyme,P58215
632,ENSG00000115380,EFEMP1,Secreted to extracellular matrix,Growth factor,Q12805
633,ENSG00000115386,REG1A,Secreted to digestive system,No annotated function,P05451
634,ENSG00000115414,FN1,Secreted to blood,Acute phase,P02751
635,ENSG00000115419,GLS,Intracellular and membrane,Enzyme,O94925
636,ENSG00000115457,IGFBP2,Secreted to blood,Other,P18065
637,ENSG00000115461,IGFBP5,Secreted to blood,Other,P24593
638,ENSG00000115523,GNLY,Secreted to blood,Defense,P22749
639,ENSG00000115526,CHST10,Intracellular and membrane,Enzyme,O43529
640,ENSG00000115590,IL1R2,Secreted to blood,Receptor,P27930
641,ENSG00000115594,IL1R1,Secreted to blood,Receptor,P14778
